Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
2,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003500223159790039,NA,0.5727762803234502,0.6199460916442049,0.6536388140161725,0.4730458221024259,0.5727762803234501,0.6199460916442049,0.6536388140161724,0.47304582210242585,0.5543262830069895,0.5896684618314822,0.6484482825963503,0.43437224276306935,0.24,0.3,0.32,0.14814814814814817
2,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6765498652291105,0.6859838274932615,0.5,0.5336927223719676,0.6765498652291105,0.6859838274932615,0.5,0.5336927223719676,0.6294651817966896,0.635855855098946,0.0,0.3634218921558155,0.42857142857142855,0.4615384615384615,0.0,0.16666666666666666
,,,,,,,,,,,,,,,,,,,,
3,Data\GeneratedSyntheticData-testing.csv,AIS,10.233280658721924,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = False",0.5237315875613747,0.5662847790507364,0.5237315875613747,0.527823240589198,0.5237315875613748,0.5662847790507365,0.5237315875613748,0.527823240589198,0.37078233740951155,0.38803715211806106,0.37078233740951155,0.27438370161499687,0.2,0.25,0.2,0.13333333333333336
3,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.0030002593994140625,NA,0.6587561374795418,0.5711947626841245,0.5392798690671032,0.5220949263502455,0.6587561374795418,0.5711947626841244,0.5392798690671031,0.5220949263502455,0.6573268287071008,0.5605702030404621,0.5336469345330277,0.5036690259734471,0.4571428571428572,0.35294117647058826,0.32432432432432434,0.2941176470588235
3,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.5450081833060556,0.5556464811783961,0.5384615384615384,0.5662847790507364,0.5450081833060556,0.5556464811783961,0.5384615384615384,0.5662847790507365,0.37950782149960766,0.3837961815881402,0.2773500981126146,0.38803715211806106,0.2222222222222222,0.23529411764705882,0.14285714285714288,0.25
,,,,,,,,,,,,,,,,,,,,
4,Data\GeneratedSyntheticData-testing.csv,AIS,4.661311388015747,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = False",0.6887824897400822,0.7058823529411764,0.6538987688098494,0.682626538987688,0.688782489740082,0.7058823529411764,0.6538987688098495,0.6826265389876881,0.6533089510325999,0.6416889479197478,0.6276789371591298,0.6265882691984643,0.5517241379310345,0.5833333333333334,0.5,0.5384615384615384
4,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.0030007362365722656,NA,0.6422708618331053,0.6894664842681258,0.5027359781121752,0.6019151846785225,0.6422708618331053,0.6894664842681258,0.5027359781121751,0.6019151846785226,0.6188997784007636,0.6819943394704735,0.5017070722245297,0.5975325460917178,0.48484848484848486,0.5555555555555555,0.35555555555555557,0.45
4,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.66484268125855,0.7236662106703147,0.5588235294117647,0.6176470588235294,0.66484268125855,0.7236662106703147,0.5588235294117647,0.6176470588235294,0.5871398829359686,0.6779707389300936,0.3429971702850177,0.48507125007266594,0.5,0.6153846153846153,0.21052631578947367,0.38095238095238093
,,,,,,,,,,,,,,,,,,,,
5,Data\GeneratedSyntheticData-testing.csv,AIS,7.643830060958862,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.005, use_lof = False",0.5636363636363636,0.5818181818181818,0.5,0.5,0.5636363636363636,0.5818181818181818,0.5,0.5,0.43064433753916403,0.4390071442781686,0.0,0.0,0.20000000000000004,0.25,0.0,0.0
5,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003000497817993164,NA,0.7181818181818183,0.6181818181818182,0.4545454545454546,0.509090909090909,0.7181818181818181,0.6181818181818182,0.4545454545454546,0.5090909090909091,0.7083912632282965,0.5783990443849769,0.37658754867650873,0.4045199174779453,0.35294117647058826,0.25000000000000006,0.0909090909090909,0.12500000000000003
5,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6818181818181818,0.5454545454545454,0.5,0.5,0.6818181818181819,0.5454545454545454,0.5,0.5,0.6208498574168682,0.4221158824088691,0.0,0.0,0.4444444444444445,0.16666666666666666,0.0,0.0
,,,,,,,,,,,,,,,,,,,,
,,AIS,,AVERAGE:,0.6442803909844976,0.6391626594295025,0.5505539005877884,0.5776799723679273,0.6442803909844976,0.6391626594295025,0.5505539005877884,0.5776799723679273,0.5688277969588794,0.5324214476860769,0.2975354144037925,0.3573635765120352,0.39867816091954017,0.4083333333333333,0.2,0.2538034188034188
,,SMOTE,,AVERAGE:,0.6716437728103364,0.6459544918380294,0.5346782420721143,0.5531403146410809,0.6716437728103364,0.6459544918380294,0.5346782420721142,0.5531403146410812,0.6606829880999177,0.6283211866750404,0.5158116068149969,0.5192325744125614,0.4128688566335625,0.3916993464052288,0.2737133497133497,0.28550444109267636
,,BASE,,AVERAGE:,0.6479666023594853,0.6414823094342571,0.5376388317564788,0.5687568229954433,0.6479666023594854,0.6414823094342571,0.5,0.5687568229954434,0.5627600842423053,0.5545947585138779,0.20934974022177064,0.35068137701025603,0.41904761904761906,0.4010399301420973,0.13221515326778485,0.23952380952380953
,,,,,,,,,,,,,,,,,,,,
Fold,Dataset,Oversample,Oversample Run Time,Oversample Paramaters,ROC AUC for Gradient Boosting,ROC AUC for Random Forests,ROC AUC for Logistic Regression,ROC AUC for K Nearest Neighbours,Balanced Accuracy for Gradient Boosting,Balanced Accuracy for Random Forests,Balanced Accuracy for Logistic Regression,Balanced Accuracy for K Nearest Neighbours,Geometric Mean Score for Gradient Boosting,Geometric Mean Score for Random Forest,Geometric Mean Score for Logestic Regression,Geometric Mean Score for K Neighbors,F1 Score for Gradient Boosting,F1 Score for Random Forest,F1 Score for Logestic Regression,F1 Score for K Neighbors
1,Data\GeneratedSyntheticData-testing.csv,AIS,6.546139478683472,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.7875695732838589,0.7170686456400742,0.6363636363636364,0.6159554730983302,0.787569573283859,0.7170686456400742,0.6363636363636364,0.6159554730983302,0.772918234616442,0.6672848092813054,0.5222329678670935,0.5114641212341614,0.6666666666666666,0.5882352941176471,0.42857142857142855,0.37499999999999994
1,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.004500627517700195,NA,0.7207792207792209,0.7411873840445269,0.5231910946196661,0.6595547309833024,0.7207792207792207,0.7411873840445269,0.5231910946196661,0.6595547309833024,0.7207499701564473,0.7410567593603692,0.5186681960445677,0.656069139756628,0.4848484848484849,0.5161290322580645,0.2777777777777778,0.4102564102564102
1,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6716141001855288,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.6716141001855287,0.6966604823747681,0.5909090909090909,0.6261595547309833,0.5968376775623926,0.6532351345433398,0.4264014327112209,0.5168765907047377,0.5000000000000001,0.5263157894736842,0.3076923076923077,0.39999999999999997
,,,,,,,,,,,,,,,,,,,,
2,Data\GeneratedSyntheticData-testing.csv,AIS,5.869521617889404,"max_rounds = 200, stopping_cond = 50, model = kNeighbors,K_folds = 5,scorer = 'f1',min_change = 0.001, use_lof = False",0.6576819407008087,0.6239892183288409,0.6334231805929919,0.5619946091644205,0.6576819407008087,0.6239892183288409,0.633423180592992,0.5619946091644205,0.6164851241966793,0.5243401706480785,0.529455805648376,0.37438179051255344,0.375,0.36363636363636365,0.4,0.22222222222222224
2,Data\GeneratedSyntheticData-testing.csv,SMOTE,0.003000497817993164,NA,0.6819407008086253,0.5485175202156334,0.6159029649595688,0.5202156334231806,0.6819407008086253,0.5485175202156334,0.6159029649595686,0.5202156334231807,0.6729265849104531,0.48146228296631655,0.6142951168339512,0.4643634602125721,0.36363636363636365,0.2105263157894737,0.27586206896551724,0.18181818181818182
2,Data\GeneratedSyntheticData-testing.csv,BASE,NA,NA,0.6765498652291105,0.6765498652291105,0.5,0.5336927223719676,0.6765498652291105,0.6765498652291105,0.5,0.5336927223719676,0.6294651817966896,0.6294651817966896,0.0,0.3634218921558155,0.42857142857142855,0.42857142857142855,0.0,0.16666666666666666
,,,,,,,,,,,,,,,,,,,,
